Player,Rank,Court,Surface,Best of,Age,weight_kg,height_cm,experience,T,Y
Roddick A.,27.0,Outdoor,Hard,3,30.0,88.0,188.0,12.0,1,1
Roddick A.,43.0,Outdoor,Grass,3,19.0,88.0,188.0,1.0,0,0
Roddick A.,15.0,Outdoor,Hard,3,20.0,88.0,188.0,2.0,0,0
Roddick A.,12.0,Indoor,Carpet,3,20.0,88.0,188.0,2.0,0,0
Roddick A.,12.0,Indoor,Carpet,3,20.0,88.0,188.0,2.0,0,0
Roddick A.,3.0,Outdoor,Hard,3,23.0,88.0,188.0,5.0,0,1
Roddick A.,21.0,Outdoor,Hard,3,29.0,88.0,188.0,11.0,0,0
Portas A.,45.0,Outdoor,Clay,3,28.0,78.0,188.0,7.0,1,1
Portas A.,77.0,Outdoor,Clay,3,27.0,78.0,188.0,6.0,0,0
Portas A.,66.0,Outdoor,Clay,3,27.0,78.0,188.0,6.0,0,0
Portas A.,69.0,Outdoor,Grass,3,29.0,78.0,188.0,8.0,0,0
Portas A.,88.0,Outdoor,Hard,3,30.0,78.0,188.0,9.0,0,0
Portas A.,85.0,Outdoor,Grass,5,30.0,78.0,188.0,9.0,0,0
Portas A.,122.0,Outdoor,Clay,3,33.0,78.0,188.0,12.0,0,0
Kiefer N.,37.0,Outdoor,Clay,3,24.0,80.0,183.0,6.0,1,0
Kiefer N.,65.0,Outdoor,Hard,3,25.0,80.0,183.0,7.0,1,1
Kiefer N.,57.0,Indoor,Hard,3,27.0,80.0,183.0,9.0,1,0
Kiefer N.,44.0,Outdoor,Hard,3,27.0,80.0,183.0,9.0,1,0
Kiefer N.,32.0,Outdoor,Hard,3,27.0,80.0,183.0,9.0,1,0
Kiefer N.,30.0,Outdoor,Hard,3,27.0,80.0,183.0,9.0,1,1
Kiefer N.,25.0,Outdoor,Hard,3,27.0,80.0,183.0,9.0,0,1
Kiefer N.,25.0,Outdoor,Hard,5,29.0,80.0,183.0,11.0,0,0
Kiefer N.,25.0,Outdoor,Hard,5,29.0,80.0,183.0,11.0,1,1
Kiefer N.,128.0,Outdoor,Clay,3,32.0,80.0,183.0,14.0,1,1
Kiefer N.,15.0,Outdoor,Hard,3,23.0,80.0,183.0,5.0,0,0
Kiefer N.,27.0,Outdoor,Grass,3,24.0,80.0,183.0,6.0,0,1
Kiefer N.,47.0,Outdoor,Hard,3,25.0,80.0,183.0,7.0,0,0
Kiefer N.,13.0,Outdoor,Clay,3,29.0,80.0,183.0,11.0,1,0
Kiefer N.,43.0,Outdoor,Clay,3,31.0,80.0,183.0,13.0,1,0
Alami K.,109.0,Outdoor,Clay,3,28.0,85.0,185.0,11.0,0,1
Alami K.,109.0,Outdoor,Clay,5,28.0,85.0,185.0,11.0,0,1
Alami K.,34.0,Outdoor,Hard,3,27.0,85.0,185.0,10.0,0,0
Alami K.,27.0,Outdoor,Clay,3,27.0,85.0,185.0,10.0,0,0
Alami K.,43.0,Indoor,Hard,3,27.0,85.0,185.0,10.0,0,1
Gustafsson M.,62.0,Outdoor,Clay,3,34.0,78.0,185.0,15.0,1,1
Gustafsson M.,85.0,Indoor,Carpet,3,34.0,78.0,185.0,15.0,1,1
Gustafsson M.,66.0,Outdoor,Clay,3,33.0,78.0,185.0,14.0,1,0
Burgsmuller L.,79.0,Outdoor,Grass,3,26.0,73.0,183.0,8.0,1,1
Burgsmuller L.,73.0,Outdoor,Hard,3,26.0,73.0,183.0,8.0,1,0
Burgsmuller L.,113.0,Outdoor,Clay,3,27.0,73.0,183.0,9.0,1,1
Burgsmuller L.,93.0,Outdoor,Clay,5,28.0,73.0,183.0,10.0,1,1
Burgsmuller L.,79.0,Outdoor,Grass,3,26.0,73.0,183.0,8.0,0,0
Burgsmuller L.,81.0,Indoor,Carpet,3,27.0,73.0,183.0,9.0,1,0
Burgsmuller L.,108.0,Outdoor,Clay,3,29.0,73.0,183.0,11.0,0,0
Burgsmuller L.,98.0,Outdoor,Hard,5,30.0,73.0,183.0,12.0,0,0
Burgsmuller L.,89.0,Indoor,Hard,3,30.0,73.0,183.0,12.0,0,0
Burgsmuller L.,127.0,Indoor,Carpet,3,30.0,73.0,183.0,12.0,0,1
Kucera K.,103.0,Outdoor,Grass,3,27.0,77.0,188.0,9.0,1,1
Kucera K.,72.0,Outdoor,Hard,5,28.0,77.0,188.0,10.0,0,1
Kucera K.,53.0,Indoor,Hard,3,29.0,77.0,188.0,11.0,1,1
Kucera K.,33.0,Indoor,Carpet,3,29.0,77.0,188.0,11.0,0,1
Kucera K.,36.0,Indoor,Hard,3,29.0,77.0,188.0,11.0,1,0
Kucera K.,51.0,Indoor,Carpet,3,30.0,77.0,188.0,12.0,1,1
Kucera K.,71.0,Outdoor,Clay,5,30.0,77.0,188.0,12.0,1,1
Kucera K.,150.0,Outdoor,Grass,3,31.0,77.0,188.0,13.0,1,1
Kucera K.,45.0,Outdoor,Hard,3,26.0,77.0,188.0,8.0,0,0
Kucera K.,42.0,Outdoor,Hard,5,26.0,77.0,188.0,8.0,0,0
Kucera K.,76.0,Outdoor,Grass,5,30.0,77.0,188.0,12.0,0,0
Kucera K.,157.0,Outdoor,Grass,3,31.0,77.0,188.0,13.0,0,0
Hewitt L.,6.0,Outdoor,Grass,3,20.0,77.0,178.0,3.0,1,1
Hewitt L.,13.0,Indoor,Hard,3,23.0,77.0,178.0,6.0,1,1
Hewitt L.,21.0,Outdoor,Hard,3,26.0,77.0,178.0,9.0,1,1
Hewitt L.,27.0,Outdoor,Grass,5,27.0,77.0,178.0,10.0,1,1
Hewitt L.,88.0,Outdoor,Clay,3,28.0,77.0,178.0,11.0,1,1
Hewitt L.,48.0,Outdoor,Clay,5,28.0,77.0,178.0,11.0,0,0
Hewitt L.,32.0,Outdoor,Grass,3,29.0,77.0,178.0,12.0,1,1
Hewitt L.,32.0,Outdoor,Grass,3,29.0,77.0,178.0,12.0,0,1
Hewitt L.,70.0,Indoor,Hard,3,30.0,77.0,178.0,13.0,0,1
Hewitt L.,102.0,Indoor,Hard,3,31.0,77.0,178.0,14.0,1,0
Hewitt L.,9.0,Outdoor,Hard,5,19.0,77.0,178.0,2.0,0,0
Hewitt L.,8.0,Indoor,Hard,5,19.0,77.0,178.0,2.0,0,1
Hewitt L.,7.0,Outdoor,Clay,3,20.0,77.0,178.0,3.0,0,0
Hewitt L.,73.0,Outdoor,Grass,3,30.0,77.0,178.0,13.0,0,0
Prinosil D.,46.0,Outdoor,Grass,5,28.0,82.0,185.0,10.0,0,1
Prinosil D.,93.0,Indoor,Hard,3,27.0,82.0,185.0,9.0,1,0
Prinosil D.,28.0,Outdoor,Grass,3,28.0,82.0,185.0,10.0,0,0
Rusedski G.,40.0,Outdoor,Grass,5,28.0,91.0,193.0,10.0,1,0
Rusedski G.,36.0,Outdoor,Hard,3,28.0,91.0,193.0,10.0,1,1
Rusedski G.,30.0,Outdoor,Hard,3,29.0,91.0,193.0,11.0,0,1
Rusedski G.,30.0,Indoor,Carpet,3,29.0,91.0,193.0,11.0,1,1
Rusedski G.,69.0,Outdoor,Grass,3,30.0,91.0,193.0,12.0,1,0
Rusedski G.,51.0,Outdoor,Grass,5,30.0,91.0,193.0,12.0,1,1
Rusedski G.,166.0,Outdoor,Grass,3,31.0,91.0,193.0,13.0,1,1
Rusedski G.,89.0,Outdoor,Hard,3,31.0,91.0,193.0,13.0,1,0
Rusedski G.,57.0,Indoor,Carpet,3,31.0,91.0,193.0,13.0,1,0
Rusedski G.,39.0,Outdoor,Grass,3,32.0,91.0,193.0,14.0,1,0
Rusedski G.,52.0,Indoor,Carpet,3,28.0,91.0,193.0,10.0,0,0
Rusedski G.,47.0,Outdoor,Clay,3,28.0,91.0,193.0,10.0,0,0
Rusedski G.,30.0,Indoor,Carpet,3,29.0,91.0,193.0,11.0,0,0
Rusedski G.,38.0,Outdoor,Hard,3,29.0,91.0,193.0,11.0,1,0
Rusedski G.,35.0,Outdoor,Hard,5,29.0,91.0,193.0,11.0,0,1
Rusedski G.,103.0,Outdoor,Clay,5,31.0,91.0,193.0,13.0,0,0
Rusedski G.,44.0,Outdoor,Hard,3,32.0,91.0,193.0,14.0,0,0
Rusedski G.,37.0,Outdoor,Hard,3,32.0,91.0,193.0,14.0,0,0
Rusedski G.,38.0,Indoor,Hard,3,32.0,91.0,193.0,14.0,1,0
Rusedski G.,136.0,Outdoor,Hard,5,33.0,91.0,193.0,15.0,0,0
Weiner G.,229.0,Outdoor,Grass,3,25.0,79.0,188.0,7.0,1,1
Mantilla F.,82.0,Outdoor,Clay,3,27.0,78.0,180.0,8.0,1,1
Mantilla F.,56.0,Outdoor,Clay,3,27.0,78.0,180.0,8.0,1,1
Mantilla F.,36.0,Outdoor,Hard,3,28.0,78.0,180.0,9.0,1,1
Mantilla F.,35.0,Outdoor,Clay,3,28.0,78.0,180.0,9.0,1,1
Mantilla F.,47.0,Outdoor,Clay,3,29.0,78.0,180.0,10.0,1,1
Mantilla F.,46.0,Outdoor,Clay,3,29.0,78.0,180.0,10.0,1,1
Mantilla F.,87.0,Outdoor,Clay,3,30.0,78.0,180.0,11.0,1,1
Mantilla F.,89.0,Outdoor,Clay,3,31.0,78.0,180.0,12.0,1,0
Mantilla F.,99.0,Outdoor,Hard,3,27.0,78.0,180.0,8.0,0,0
Mantilla F.,51.0,Outdoor,Hard,3,28.0,78.0,180.0,9.0,1,0
Mantilla F.,97.0,Outdoor,Clay,3,31.0,78.0,180.0,12.0,0,1
Bryan B.,161.0,Outdoor,Hard,3,23.0,88.0,193.0,3.0,0,1
Bryan B.,299.0,Outdoor,Grass,3,25.0,88.0,193.0,5.0,0,1
Bryan B.,134.0,Outdoor,Hard,3,22.0,88.0,193.0,2.0,0,0
Dent T.,121.0,Outdoor,Hard,3,20.0,88.0,188.0,3.0,0,1
Dent T.,127.0,Outdoor,Hard,3,20.0,88.0,188.0,3.0,1,0
Dent T.,75.0,Outdoor,Hard,3,21.0,88.0,188.0,4.0,1,1
Dent T.,68.0,Indoor,Hard,3,22.0,88.0,188.0,5.0,1,1
Dent T.,68.0,Indoor,Hard,3,22.0,88.0,188.0,5.0,1,1
Dent T.,68.0,Indoor,Hard,3,22.0,88.0,188.0,5.0,1,1
Dent T.,45.0,Indoor,Carpet,3,22.0,88.0,188.0,5.0,1,1
Dent T.,33.0,Outdoor,Hard,3,23.0,88.0,188.0,6.0,1,1
Dent T.,147.0,Outdoor,Grass,3,20.0,88.0,188.0,3.0,0,0
Dent T.,100.0,Indoor,Hard,3,21.0,88.0,188.0,4.0,0,0
Dent T.,96.0,Outdoor,Hard,3,21.0,88.0,188.0,4.0,0,0
Dent T.,109.0,Outdoor,Grass,5,21.0,88.0,188.0,4.0,0,0
Dent T.,33.0,Indoor,Hard,3,22.0,88.0,188.0,5.0,1,0
Dent T.,32.0,Indoor,Hard,3,24.0,88.0,188.0,7.0,0,0
Dent T.,662.0,Indoor,Hard,3,28.0,88.0,188.0,11.0,1,0
Dent T.,97.0,Outdoor,Grass,3,29.0,88.0,188.0,12.0,1,0
Ulihrach B.,40.0,Outdoor,Hard,3,26.0,81.0,188.0,8.0,1,1
Ulihrach B.,35.0,Outdoor,Hard,5,26.0,81.0,188.0,8.0,1,0
Ulihrach B.,38.0,Outdoor,Hard,5,27.0,81.0,188.0,9.0,1,1
Ulihrach B.,166.0,Outdoor,Clay,3,28.0,81.0,188.0,10.0,0,0
Blake J.,120.0,Outdoor,Hard,3,22.0,83.0,185.0,2.0,1,1
Blake J.,109.0,Outdoor,Hard,3,22.0,83.0,185.0,2.0,1,1
Blake J.,26.0,Outdoor,Hard,3,24.0,83.0,185.0,4.0,1,1
Blake J.,35.0,Outdoor,Hard,5,24.0,83.0,185.0,4.0,1,1
Blake J.,39.0,Indoor,Hard,3,25.0,83.0,185.0,5.0,1,1
Blake J.,39.0,Outdoor,Hard,3,25.0,83.0,185.0,5.0,1,0
Blake J.,67.0,Outdoor,Hard,3,26.0,83.0,185.0,6.0,1,0
Blake J.,33.0,Indoor,Hard,3,26.0,83.0,185.0,6.0,0,1
Blake J.,23.0,Outdoor,Hard,3,27.0,83.0,185.0,7.0,1,1
Blake J.,16.0,Outdoor,Clay,3,30.0,83.0,185.0,10.0,0,1
Blake J.,163.0,Outdoor,Clay,3,32.0,83.0,185.0,12.0,0,1
Blake J.,100.0,Outdoor,Hard,3,22.0,83.0,185.0,2.0,0,0
Blake J.,49.0,Outdoor,Hard,3,23.0,83.0,185.0,3.0,0,0
Blake J.,27.0,Indoor,Carpet,3,23.0,83.0,185.0,3.0,0,0
Blake J.,25.0,Outdoor,Clay,3,24.0,83.0,185.0,4.0,1,0
Blake J.,39.0,Outdoor,Hard,5,25.0,83.0,185.0,5.0,0,0
Blake J.,39.0,Outdoor,Hard,3,25.0,83.0,185.0,5.0,1,0
Blake J.,39.0,Outdoor,Hard,3,25.0,83.0,185.0,5.0,1,0
Blake J.,127.0,Outdoor,Clay,5,26.0,83.0,185.0,6.0,1,1
Blake J.,24.0,Outdoor,Hard,3,30.0,83.0,185.0,10.0,0,1
Blake J.,69.0,Indoor,Hard,3,32.0,83.0,185.0,12.0,0,1
Dupuis A.,62.0,Outdoor,Hard,3,28.0,87.0,185.0,9.0,1,1
Dupuis A.,61.0,Outdoor,Hard,3,28.0,87.0,185.0,9.0,1,1
Dupuis A.,82.0,Outdoor,Hard,3,29.0,87.0,185.0,10.0,1,1
Dupuis A.,70.0,Outdoor,Hard,3,30.0,87.0,185.0,11.0,1,1
Dupuis A.,97.0,Indoor,Carpet,3,31.0,87.0,185.0,12.0,1,1
Dupuis A.,82.0,Outdoor,Clay,3,31.0,87.0,185.0,12.0,1,1
Dupuis A.,98.0,Outdoor,Hard,5,27.0,87.0,185.0,8.0,1,0
Dupuis A.,69.0,Outdoor,Grass,5,28.0,87.0,185.0,9.0,0,0
Dupuis A.,65.0,Outdoor,Grass,3,28.0,87.0,185.0,9.0,0,0
Dupuis A.,68.0,Indoor,Carpet,3,28.0,87.0,185.0,9.0,1,0
Dupuis A.,73.0,Outdoor,Clay,3,29.0,87.0,185.0,10.0,0,0
Dupuis A.,80.0,Outdoor,Clay,5,29.0,87.0,185.0,10.0,1,0
Dupuis A.,70.0,Outdoor,Hard,3,30.0,87.0,185.0,11.0,0,0
Dupuis A.,86.0,Outdoor,Clay,3,30.0,87.0,185.0,11.0,1,0
Dupuis A.,65.0,Outdoor,Hard,3,31.0,87.0,185.0,12.0,1,0
Dupuis A.,70.0,Outdoor,Clay,3,31.0,87.0,185.0,12.0,0,0
Dupuis A.,116.0,Outdoor,Grass,5,32.0,87.0,185.0,13.0,0,0
Dupuis A.,345.0,Outdoor,Grass,3,34.0,87.0,185.0,15.0,0,0
Clement A.,12.0,Outdoor,Hard,5,24.0,74.0,173.0,5.0,0,1
Clement A.,42.0,Outdoor,Grass,3,25.0,74.0,173.0,6.0,1,1
Clement A.,33.0,Outdoor,Hard,3,26.0,74.0,173.0,7.0,1,1
Clement A.,33.0,Outdoor,Hard,3,26.0,74.0,173.0,7.0,1,0
Clement A.,25.0,Indoor,Hard,3,27.0,74.0,173.0,8.0,1,1
Clement A.,38.0,Outdoor,Grass,3,27.0,74.0,173.0,8.0,1,0
Clement A.,113.0,Indoor,Hard,3,28.0,74.0,173.0,9.0,1,0
Clement A.,65.0,Indoor,Hard,3,29.0,74.0,173.0,10.0,1,1
Clement A.,57.0,Outdoor,Hard,3,29.0,74.0,173.0,10.0,1,1
Clement A.,54.0,Indoor,Hard,3,29.0,74.0,173.0,10.0,1,1
Clement A.,50.0,Outdoor,Clay,3,30.0,74.0,173.0,11.0,1,1
Clement A.,145.0,Outdoor,Grass,5,31.0,74.0,173.0,12.0,1,1
Clement A.,57.0,Outdoor,Clay,3,32.0,74.0,173.0,13.0,1,1
Clement A.,72.0,Indoor,Hard,3,33.0,74.0,173.0,14.0,0,1
Clement A.,43.0,Outdoor,Hard,3,25.0,74.0,173.0,6.0,0,0
Clement A.,48.0,Outdoor,Clay,3,25.0,74.0,173.0,6.0,0,0
Clement A.,39.0,Indoor,Carpet,3,25.0,74.0,173.0,6.0,0,1
Clement A.,31.0,Outdoor,Hard,5,27.0,74.0,173.0,8.0,1,1
Clement A.,121.0,Outdoor,Grass,5,28.0,74.0,173.0,9.0,0,1
Clement A.,54.0,Indoor,Hard,3,29.0,74.0,173.0,10.0,1,0
Clement A.,50.0,Indoor,Carpet,3,29.0,74.0,173.0,10.0,1,0
Clement A.,40.0,Indoor,Hard,3,30.0,74.0,173.0,11.0,0,1
Clement A.,42.0,Indoor,Carpet,3,30.0,74.0,173.0,11.0,0,0
Clement A.,57.0,Outdoor,Clay,3,32.0,74.0,173.0,13.0,0,1
Clement A.,62.0,Indoor,Hard,3,33.0,74.0,173.0,14.0,0,0
Clement A.,79.0,Outdoor,Hard,3,33.0,74.0,173.0,14.0,0,0
Clement A.,68.0,Outdoor,Hard,3,33.0,74.0,173.0,14.0,0,0
Zabaleta M.,61.0,Outdoor,Hard,3,23.0,77.0,183.0,5.0,0,1
Zabaleta M.,78.0,Outdoor,Clay,3,24.0,77.0,183.0,6.0,0,1
Zabaleta M.,78.0,Outdoor,Clay,3,24.0,77.0,183.0,6.0,1,0
Zabaleta M.,44.0,Outdoor,Clay,3,25.0,77.0,183.0,7.0,1,0
Zabaleta M.,38.0,Outdoor,Hard,3,25.0,77.0,183.0,7.0,1,1
Zabaleta M.,30.0,Outdoor,Hard,3,25.0,77.0,183.0,7.0,0,1
Zabaleta M.,52.0,Indoor,Carpet,3,26.0,77.0,183.0,8.0,1,0
Zabaleta M.,51.0,Outdoor,Clay,3,27.0,77.0,183.0,9.0,0,1
Zabaleta M.,63.0,Outdoor,Clay,3,27.0,77.0,183.0,9.0,1,1
Zabaleta M.,93.0,Outdoor,Clay,3,27.0,77.0,183.0,9.0,1,1
Zabaleta M.,82.0,Outdoor,Clay,3,29.0,77.0,183.0,11.0,1,1
Zabaleta M.,23.0,Outdoor,Clay,3,22.0,77.0,183.0,4.0,1,0
Zabaleta M.,43.0,Outdoor,Clay,3,22.0,77.0,183.0,4.0,1,0
Zabaleta M.,53.0,Outdoor,Hard,3,25.0,77.0,183.0,7.0,0,0
Zabaleta M.,32.0,Outdoor,Clay,3,25.0,77.0,183.0,7.0,0,0
Zabaleta M.,26.0,Indoor,Carpet,3,25.0,77.0,183.0,7.0,1,0
Zabaleta M.,53.0,Indoor,Hard,3,26.0,77.0,183.0,8.0,0,0
Zabaleta M.,50.0,Outdoor,Clay,3,27.0,77.0,183.0,9.0,1,0
Zabaleta M.,83.0,Outdoor,Grass,5,29.0,77.0,183.0,11.0,1,0
Vacek J.,106.0,Outdoor,Hard,3,25.0,92.0,198.0,2.0,1,1
Vacek J.,103.0,Outdoor,Grass,3,27.0,92.0,198.0,4.0,1,1
Vacek J.,75.0,Indoor,Hard,3,26.0,92.0,198.0,3.0,0,1
Vacek J.,131.0,Outdoor,Hard,3,27.0,92.0,198.0,4.0,0,1
Rosset M.,100.0,Outdoor,Hard,3,31.0,88.0,201.0,13.0,1,1
Rosset M.,128.0,Indoor,Hard,3,32.0,88.0,201.0,14.0,1,1
Rosset M.,108.0,Outdoor,Grass,3,33.0,88.0,201.0,15.0,1,1
Rosset M.,120.0,Indoor,Carpet,3,33.0,88.0,201.0,15.0,1,1
Rosset M.,35.0,Indoor,Hard,3,30.0,88.0,201.0,12.0,0,1
Rosset M.,64.0,Outdoor,Clay,3,31.0,88.0,201.0,13.0,0,0
Rosset M.,77.0,Outdoor,Grass,3,31.0,88.0,201.0,13.0,1,0
Nieminen J.,103.0,Indoor,Hard,3,20.0,78.0,185.0,1.0,1,1
Nieminen J.,35.0,Indoor,Carpet,3,21.0,78.0,185.0,2.0,1,0
Nieminen J.,37.0,Indoor,Carpet,3,22.0,78.0,185.0,3.0,1,0
Nieminen J.,37.0,Indoor,Carpet,3,22.0,78.0,185.0,3.0,1,1
Nieminen J.,38.0,Outdoor,Clay,3,22.0,78.0,185.0,3.0,1,1
Nieminen J.,30.0,Indoor,Hard,3,22.0,78.0,185.0,3.0,1,1
Nieminen J.,36.0,Outdoor,Hard,3,23.0,78.0,185.0,4.0,1,1
Nieminen J.,37.0,Indoor,Hard,3,23.0,78.0,185.0,4.0,1,0
Nieminen J.,34.0,Outdoor,Hard,3,23.0,78.0,185.0,4.0,1,1
Nieminen J.,66.0,Outdoor,Clay,3,24.0,78.0,185.0,5.0,0,1
Nieminen J.,28.0,Outdoor,Hard,3,25.0,78.0,185.0,6.0,1,1
Nieminen J.,26.0,Indoor,Hard,3,25.0,78.0,185.0,6.0,0,1
Nieminen J.,13.0,Outdoor,Clay,3,25.0,78.0,185.0,6.0,1,1
Nieminen J.,29.0,Indoor,Carpet,3,26.0,78.0,185.0,7.0,1,1
Nieminen J.,37.0,Outdoor,Hard,5,27.0,78.0,185.0,8.0,0,0
Nieminen J.,33.0,Indoor,Hard,3,27.0,78.0,185.0,8.0,0,1
Nieminen J.,60.0,Indoor,Hard,3,29.0,78.0,185.0,10.0,1,1
Nieminen J.,44.0,Indoor,Hard,3,29.0,78.0,185.0,10.0,0,1
Nieminen J.,62.0,Indoor,Hard,3,30.0,78.0,185.0,11.0,1,1
Nieminen J.,77.0,Outdoor,Hard,3,31.0,78.0,185.0,12.0,1,1
Nieminen J.,77.0,Outdoor,Hard,3,31.0,78.0,185.0,12.0,1,0
Nieminen J.,77.0,Outdoor,Hard,3,31.0,78.0,185.0,12.0,1,1
Nieminen J.,44.0,Outdoor,Grass,5,31.0,78.0,185.0,12.0,1,0
Nieminen J.,37.0,Indoor,Carpet,3,22.0,78.0,185.0,3.0,0,0
Nieminen J.,35.0,Indoor,Hard,3,22.0,78.0,185.0,3.0,0,1
Nieminen J.,28.0,Outdoor,Clay,3,22.0,78.0,185.0,3.0,0,1
Nieminen J.,27.0,Outdoor,Hard,3,22.0,78.0,185.0,3.0,0,0
Nieminen J.,37.0,Indoor,Hard,3,22.0,78.0,185.0,3.0,0,0
Nieminen J.,36.0,Indoor,Hard,3,22.0,78.0,185.0,3.0,0,1
Nieminen J.,37.0,Outdoor,Hard,5,23.0,78.0,185.0,4.0,0,0
Nieminen J.,15.0,Outdoor,Hard,3,25.0,78.0,185.0,6.0,0,0
Nieminen J.,17.0,Indoor,Carpet,3,25.0,78.0,185.0,6.0,1,0
Nieminen J.,17.0,Outdoor,Hard,3,26.0,78.0,185.0,7.0,0,0
Nieminen J.,22.0,Outdoor,Grass,3,26.0,78.0,185.0,7.0,0,0
Nieminen J.,26.0,Indoor,Carpet,3,26.0,78.0,185.0,7.0,0,0
Nieminen J.,58.0,Outdoor,Hard,5,29.0,78.0,185.0,10.0,0,0
Nieminen J.,51.0,Outdoor,Hard,3,30.0,78.0,185.0,11.0,0,1
Nieminen J.,50.0,Outdoor,Grass,3,30.0,78.0,185.0,11.0,0,0
Nieminen J.,50.0,Outdoor,Hard,3,30.0,78.0,185.0,11.0,0,0
Costa A.,36.0,Indoor,Carpet,3,26.0,78.0,180.0,8.0,1,1
Costa A.,23.0,Indoor,Hard,3,29.0,78.0,180.0,11.0,1,1
Costa A.,39.0,Outdoor,Clay,3,29.0,78.0,180.0,11.0,1,1
Costa A.,57.0,Outdoor,Clay,3,30.0,78.0,180.0,12.0,0,1
Costa A.,18.0,Outdoor,Clay,3,25.0,78.0,180.0,7.0,0,0
Costa A.,11.0,Indoor,Hard,3,27.0,78.0,180.0,9.0,0,1
Costa A.,48.0,Indoor,Carpet,3,29.0,78.0,180.0,11.0,1,0
Malisse X.,37.0,Indoor,Carpet,3,21.0,83.0,185.0,3.0,1,1
Malisse X.,30.0,Outdoor,Clay,3,23.0,83.0,185.0,5.0,1,0
Malisse X.,48.0,Indoor,Hard,3,25.0,83.0,185.0,7.0,1,1
Malisse X.,36.0,Outdoor,Hard,3,26.0,83.0,185.0,8.0,0,1
Malisse X.,42.0,Outdoor,Hard,3,26.0,83.0,185.0,8.0,1,1
Malisse X.,42.0,Outdoor,Hard,3,26.0,83.0,185.0,8.0,1,0
Malisse X.,42.0,Outdoor,Hard,3,26.0,83.0,185.0,8.0,1,1
Malisse X.,41.0,Outdoor,Hard,3,26.0,83.0,185.0,8.0,1,1
Malisse X.,112.0,Outdoor,Hard,3,28.0,83.0,185.0,10.0,1,1
Malisse X.,63.0,Outdoor,Grass,5,30.0,83.0,185.0,12.0,0,1
Malisse X.,57.0,Outdoor,Hard,3,30.0,83.0,185.0,12.0,1,1
Malisse X.,51.0,Outdoor,Hard,3,30.0,83.0,185.0,12.0,1,1
Malisse X.,45.0,Outdoor,Hard,3,31.0,83.0,185.0,13.0,1,1
Malisse X.,84.0,Outdoor,Grass,3,32.0,83.0,185.0,14.0,1,1
Malisse X.,95.0,Outdoor,Grass,3,32.0,83.0,185.0,14.0,1,1
Malisse X.,42.0,Outdoor,Hard,3,21.0,83.0,185.0,3.0,0,1
Malisse X.,41.0,Indoor,Carpet,3,21.0,83.0,185.0,3.0,0,0
Malisse X.,32.0,Indoor,Hard,3,22.0,83.0,185.0,4.0,1,0
Malisse X.,33.0,Outdoor,Hard,3,22.0,83.0,185.0,4.0,1,0
Malisse X.,50.0,Outdoor,Hard,5,30.0,83.0,185.0,12.0,0,0
Malisse X.,63.0,Outdoor,Hard,3,32.0,83.0,185.0,14.0,1,0
Carlsen K.,153.0,Outdoor,Hard,3,29.0,88.0,191.0,10.0,1,0
Carlsen K.,121.0,Outdoor,Hard,3,29.0,88.0,191.0,10.0,1,1
Carlsen K.,88.0,Indoor,Carpet,3,31.0,88.0,191.0,12.0,1,0
Carlsen K.,126.0,Indoor,Hard,3,33.0,88.0,191.0,14.0,1,1
Carlsen K.,123.0,Outdoor,Hard,3,33.0,88.0,191.0,14.0,1,1
Carlsen K.,59.0,Indoor,Hard,3,30.0,88.0,191.0,11.0,1,0
Carlsen K.,116.0,Indoor,Hard,3,30.0,88.0,191.0,11.0,1,0
Carlsen K.,105.0,Outdoor,Clay,3,31.0,88.0,191.0,12.0,0,0
Carlsen K.,80.0,Outdoor,Hard,5,32.0,88.0,191.0,13.0,0,0
Carlsen K.,53.0,Outdoor,Grass,3,32.0,88.0,191.0,13.0,0,0
Carlsen K.,52.0,Outdoor,Grass,3,32.0,88.0,191.0,13.0,0,0
Carlsen K.,55.0,Outdoor,Hard,3,32.0,88.0,191.0,13.0,0,0
Carlsen K.,54.0,Outdoor,Hard,3,32.0,88.0,191.0,13.0,0,1
Carlsen K.,55.0,Outdoor,Hard,5,32.0,88.0,191.0,13.0,0,0
Karlovic I.,193.0,Outdoor,Hard,3,23.0,104.0,211.0,2.0,1,1
Karlovic I.,208.0,Outdoor,Grass,3,24.0,104.0,211.0,3.0,1,0
Karlovic I.,88.0,Outdoor,Hard,3,24.0,104.0,211.0,3.0,0,1
Karlovic I.,58.0,Outdoor,Hard,3,25.0,104.0,211.0,4.0,0,1
Karlovic I.,58.0,Outdoor,Hard,3,25.0,104.0,211.0,4.0,1,1
Karlovic I.,77.0,Outdoor,Grass,3,26.0,104.0,211.0,5.0,1,1
Karlovic I.,94.0,Outdoor,Hard,5,26.0,104.0,211.0,5.0,1,1
Karlovic I.,61.0,Indoor,Hard,3,27.0,104.0,211.0,6.0,0,1
Karlovic I.,108.0,Outdoor,Clay,3,28.0,104.0,211.0,7.0,1,1
Karlovic I.,61.0,Outdoor,Grass,3,28.0,104.0,211.0,7.0,1,0
Karlovic I.,33.0,Outdoor,Hard,3,28.0,104.0,211.0,7.0,0,1
Karlovic I.,28.0,Outdoor,Hard,3,28.0,104.0,211.0,7.0,1,0
Karlovic I.,28.0,Outdoor,Hard,3,28.0,104.0,211.0,7.0,1,1
Karlovic I.,23.0,Indoor,Hard,3,29.0,104.0,211.0,8.0,0,1
